product_id,epsilon,rouge1_temp0.3_seed1,rouge1_temp0.3_seed2,rouge1_temp0.3_seed3,rouge1_temp0.7_seed1,rouge1_temp0.7_seed2,rouge1_temp0.7_seed3,rouge1_temp1.0_seed1,rouge1_temp1.0_seed2,rouge1_temp1.0_seed3,rouge2_temp0.3_seed1,rouge2_temp0.3_seed2,rouge2_temp0.3_seed3,rouge2_temp0.7_seed1,rouge2_temp0.7_seed2,rouge2_temp0.7_seed3,rouge2_temp1.0_seed1,rouge2_temp1.0_seed2,rouge2_temp1.0_seed3,rougeL_temp0.3_seed1,rougeL_temp0.3_seed2,rougeL_temp0.3_seed3,rougeL_temp0.7_seed1,rougeL_temp0.7_seed2,rougeL_temp0.7_seed3,rougeL_temp1.0_seed1,rougeL_temp1.0_seed2,rougeL_temp1.0_seed3,bertf1_temp0.3_seed1,bertf1_temp0.3_seed2,bertf1_temp0.3_seed3,bertf1_temp0.7_seed1,bertf1_temp0.7_seed2,bertf1_temp0.7_seed3,bertf1_temp1.0_seed1,bertf1_temp1.0_seed2,bertf1_temp1.0_seed3,bertprecision_temp0.3_seed1,bertprecision_temp0.3_seed2,bertprecision_temp0.3_seed3,bertprecision_temp0.7_seed1,bertprecision_temp0.7_seed2,bertprecision_temp0.7_seed3,bertprecision_temp1.0_seed1,bertprecision_temp1.0_seed2,bertprecision_temp1.0_seed3,bertrecall_temp0.3_seed1,bertrecall_temp0.3_seed2,bertrecall_temp0.3_seed3,bertrecall_temp0.7_seed1,bertrecall_temp0.7_seed2,bertrecall_temp0.7_seed3,bertrecall_temp1.0_seed1,bertrecall_temp1.0_seed2,bertrecall_temp1.0_seed3
1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7957605123519897,0.8003976941108704,0.7984272241592407,0.7815769910812378,0.7911173105239868,0.8125473260879517,0.781950056552887,0.8061402440071106,0.7904208302497864,0.751998245716095,0.7560169696807861,0.7579178214073181,0.725033164024353,0.7401481866836548,0.7850778102874756,0.7257118225097656,0.7692083120346069,0.7397600412368774,0.8449310064315796,0.8503139615058899,0.8435114026069641,0.8476862907409668,0.8496254682540894,0.8420088291168213,0.8476366996765137,0.8467974066734314,0.8485305309295654
1,15.79,0.0,0.0,0.07547169811320754,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07547169811320754,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.8517154455184937,0.8304765820503235,0.8582639098167419,0.8648752570152283,0.8520451784133911,0.8400840759277344,0.8471731543540955,0.8150960206985474,0.8245879411697388,0.8417049646377563,0.8005348443984985,0.8416314125061035,0.8528196811676025,0.8374125957489014,0.8148317337036133,0.833177924156189,0.7770275473594666,0.7885646820068359,0.8619668483734131,0.8627450466156006,0.8755670785903931,0.877276599407196,0.8671982288360596,0.8669517040252686,0.8616465330123901,0.8570868968963623,0.8640600442886353
1,21.58,0.06451612903225806,0.0,0.0,0.10256410256410257,0.12903225806451613,0.04444444444444444,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.06896551724137932,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.10256410256410257,0.12903225806451613,0.04444444444444444,0.03571428571428571,0.0,0.0,0.8826219439506531,0.8112676739692688,0.8253719806671143,0.859123945236206,0.8704923987388611,0.8277287483215332,0.8212132453918457,0.8358646035194397,0.8151668310165405,0.8774710893630981,0.7727470397949219,0.7974554300308228,0.835478663444519,0.8514719009399414,0.7978538274765015,0.7946118116378784,0.8190341591835022,0.77425616979599,0.8878335356712341,0.8538301587104797,0.8553140163421631,0.8841465711593628,0.8903821706771851,0.8599278926849365,0.849657416343689,0.8534013032913208,0.86064213514328
1,27.37,0.0,0.05405405405405406,0.0,0.05,0.04878048780487805,0.0,0.05714285714285714,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.05,0.04878048780487805,0.0,0.05714285714285714,0.05405405405405406,0.0,0.8595934510231018,0.8813884854316711,0.8625974059104919,0.8507054448127747,0.8522670269012451,0.8718803524971008,0.873015820980072,0.8732272386550903,0.8072018027305603,0.8512831926345825,0.8693341016769409,0.8498727083206177,0.8219782114028931,0.8260231018066406,0.8629155158996582,0.8598874807357788,0.8628742694854736,0.7703371047973633,0.8680674433708191,0.8937819004058838,0.8757089376449585,0.8815133571624756,0.8802334070205688,0.8810334205627441,0.8865512609481812,0.8838316202163696,0.8477721214294434
1,33.16,0.0,0.13333333333333333,0.0,0.16666666666666669,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.1111111111111111,0.09523809523809523,0.0,0.0,0.0,0.0,0.8679561614990234,0.8830104470252991,0.8813936114311218,0.8832734227180481,0.8780397772789001,0.8738094568252563,0.8622239232063293,0.8128409385681152,0.8215228915214539,0.8566862344741821,0.8762904405593872,0.8776912093162537,0.8735149502754211,0.8659043312072754,0.8614963293075562,0.8489784002304077,0.776286244392395,0.7889440059661865,0.8795265555381775,0.8898342847824097,0.8851273655891418,0.893252432346344,0.8905202150344849,0.8864796161651611,0.8758893013000488,0.853008508682251,0.8569083213806152
1,38.95,0.06666666666666667,0.05555555555555555,0.0,0.0,0.10256410256410257,0.1739130434782609,0.07407407407407408,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.05555555555555555,0.0,0.0,0.05128205128205129,0.13043478260869565,0.07407407407407408,0.0,0.05,0.8774759769439697,0.8787181377410889,0.8737239241600037,0.8527629971504211,0.8722900152206421,0.8777400255203247,0.8690604567527771,0.8454107046127319,0.877534031867981,0.8744295835494995,0.8675776720046997,0.871936559677124,0.8349666595458984,0.8650243282318115,0.8613715171813965,0.8607007265090942,0.810965895652771,0.867393434047699,0.8805437684059143,0.890148401260376,0.8755186200141907,0.8713344931602478,0.8796788454055786,0.8947425484657288,0.8775841593742371,0.8829113245010376,0.8879145979881287
1,44.74,0.10810810810810811,0.24242424242424243,0.0,0.0,0.10810810810810811,0.05555555555555555,0.17777777777777776,0.0,0.0909090909090909,0.0,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.24242424242424243,0.0,0.0,0.10810810810810811,0.05555555555555555,0.08888888888888888,0.0,0.04545454545454545,0.8795047998428345,0.8812954425811768,0.8359443545341492,0.8800482749938965,0.8765605688095093,0.8540043830871582,0.8755170106887817,0.8089840412139893,0.8623402714729309,0.862068235874176,0.8589903116226196,0.8213418126106262,0.8799176216125488,0.8601459860801697,0.8364019989967346,0.8577004075050354,0.7677078247070312,0.8425299525260925,0.8976613283157349,0.904789924621582,0.8510754108428955,0.8801789879798889,0.8936136960983276,0.8723636865615845,0.8940894603729248,0.854951024055481,0.8831046223640442
1,50.53,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8646512031555176,0.8726950287818909,0.8743152618408203,0.8767229318618774,0.8796085715293884,0.8616461753845215,0.8255537748336792,0.8411060571670532,0.8582906126976013,0.8463980555534363,0.8632726073265076,0.8648877143859863,0.8642270565032959,0.8764594793319702,0.8559365272521973,0.7995392084121704,0.8167736530303955,0.8428629040718079,0.8837089538574219,0.882325291633606,0.8839505910873413,0.8895853757858276,0.8827804327011108,0.8674325942993164,0.8533182144165039,0.86693274974823,0.8742935657501221
1,56.32,0.0,0.0,0.0,0.04444444444444444,0.17777777777777776,0.05714285714285714,0.05,0.05263157894736841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04444444444444444,0.13333333333333333,0.05714285714285714,0.05,0.05263157894736841,0.0,0.8805769085884094,0.8196055889129639,0.8768477439880371,0.8526976704597473,0.88151615858078,0.8731590509414673,0.8677888512611389,0.8753394484519958,0.8314582705497742,0.8735369443893433,0.7860532999038696,0.8709307909011841,0.830172061920166,0.8671550750732422,0.8632228970527649,0.8600744009017944,0.8584901094436646,0.8113780617713928,0.8877311944961548,0.8561500310897827,0.8828456401824951,0.8764798045158386,0.8963608741760254,0.8833265900611877,0.8756428956985474,0.8928635120391846,0.8525575995445251
1,62.11,0.0,0.0,0.0,0.0,0.13953488372093023,0.0,0.04347826086956522,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0930232558139535,0.0,0.04347826086956522,0.0,0.06060606060606061,0.8380587100982666,0.8400166034698486,0.8785825371742249,0.8259815573692322,0.8645097613334656,0.8763903379440308,0.8790817260742188,0.8318982124328613,0.822689950466156,0.8225252628326416,0.8235493302345276,0.8750338554382324,0.795853853225708,0.836806058883667,0.8752862215042114,0.865148663520813,0.8126620054244995,0.7915307879447937,0.8541901111602783,0.8571557998657227,0.8821601867675781,0.8584799766540527,0.8941105604171753,0.8774973154067993,0.8934710025787354,0.8520671725273132,0.8564027547836304
1,67.89,0.0,0.11764705882352941,0.0,0.10810810810810811,0.1,0.058823529411764705,0.0,0.07142857142857142,0.18749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.11764705882352941,0.0,0.10810810810810811,0.1,0.058823529411764705,0.0,0.07142857142857142,0.18749999999999997,0.8657783269882202,0.8844825029373169,0.8380587100982666,0.8768428564071655,0.8855440616607666,0.8484029173851013,0.8716198801994324,0.8411276340484619,0.8935361504554749,0.8453670144081116,0.8764932155609131,0.8225252628326416,0.8595871925354004,0.8710492253303528,0.809868574142456,0.8711189031600952,0.8184341788291931,0.8810784816741943,0.8871996402740479,0.8926187753677368,0.8541901111602783,0.8948055505752563,0.9005294442176819,0.8907873630523682,0.8721213340759277,0.8651152849197388,0.9063512086868286
1,73.68,0.0,0.0,0.0,0.10526315789473682,0.19607843137254902,0.05555555555555555,0.05,0.11428571428571428,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473682,0.07843137254901962,0.05555555555555555,0.05,0.11428571428571428,0.04878048780487805,0.8772609233856201,0.8421529531478882,0.8801212310791016,0.8754385709762573,0.8836967349052429,0.8755547404289246,0.8656710982322693,0.879309356212616,0.8148552179336548,0.8729262948036194,0.8274009227752686,0.87457275390625,0.8658802509307861,0.8622788190841675,0.8672772645950317,0.8575100898742676,0.868827223777771,0.785170316696167,0.881638765335083,0.8574405312538147,0.8857406377792358,0.8852102756500244,0.9062057733535767,0.8839916586875916,0.873988926410675,0.890047550201416,0.8468728065490723
